filename	label	is_a	part_of	comment	dbxrefs	synonyms
4038808	A27k_a2l (L1EM:4038808)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	soma in A2, Interneurons, GDL up 4L-A2, A27k_a2l, GDL circuits akira-4 only reviewed, prepreLO1, preLT, prepreLT, 20170109, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, Aref_PMN_unknown_dev, Aref_pmn_expanded, Left, Latea08_downstream, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Zarin236PMNs, Hb, mw VNC PMNs A1, FOR21, FOR21_inter, Zarin PMNs 29 pairs for NIH R01, mw backup locked, published T3 A1 A2, YYCWMLEH, mw cholinergic, ND_all published et al	catmaid_l1em:4038808	
4042315	MN22/23 (RF:LT2/LT3) LT1_a1l (L1EM:4042315)	neuron|dorsal lateral bristle of antennal segment 1|T neuron	embryonic/larval nervous system	SN MN A1 left, labm1, labm12, to be reviewed by albert/casey, SN MNs a1 akira, Whole motor neurons at A1 segment akira, a1mzcells, Matthias_all_SN_MNs, Anita, 20170109, Zwart_et_al_A1_motorneurons_l, MNs_a1, A08 A1 IA, A1 motorneurons, A1 neurons, A1L, A1L Motor Neurons, Burgos et al 2018, RF PMN_MN for Brandon, T, CCW A1L fasciculating cluster, jm_EL lineage, CCW A1L EL fasiculating cluster, F4, CMUG: F4, CMUG: B4, Aref_MN, z19_MNs, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, m19_a1, ZarinMNs, Zarin_A1MNs_CellBodyleft, Zarin_A1MNs_CNS exit left, CMUG: F4L, mw VNC motorneurons A1, CCW ELs, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw A1 MN, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, Ellie all NB3-3 A1, SNp A1 L, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, mw test matrices, rolling_lateral_muscles_CNS exit left, A26f post 20211012, mw backup locked, sw:brain_paired:L, published T3 A1 A2, A1_motor_Damian, sw;pairs;L, Maxime2022, ND_motor Neurons a1, ND_VNC Motor Neurons a1, mw A1 motor plot, LT motor neurons, ND_published, ND_all published et al	catmaid_l1em:4042315	
4070588	A18b2_a1r (L1EM:4070588)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	soma in A1, Interneurons, W1-like_a1r, W1-like-1_a1r, preLO1, prepreLO1, A1 neurons, A1R, NB2-4 Candidates, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, Zarin 2018 unique, Aref_pmn_expanded, Right, RF PMN latest, a7 unknown 20434811, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Lin X9 A1 R, Ant Com, CdB com a, Zarin236PMNs, mw VNC PMNs A1, NB2-4 Lin 18 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs not used for NIH R01, mw backup locked, sw:brain_paired:R, published T3 A1 A2, sw;idev5, sw;pairs;R, sw;mdev4, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4070588	
4071032	A02f_a1l  (L1EM:4071032)	neuron|dorsal lateral bristle of antennal segment 1|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	pseudolooper searches, A02f, preLT, prepreLT, 20170109, A1 neurons, NB2-1, A1L, NB2-1_A1L, has duplicate and wrong synapse, RF PMNs for Brandon, RF PMN_MN for Brandon, A1L Interneurons, A1_pMNs, NB2-1_confirmed, Aref_PMN, pmn_left, Dorsal, Aref_pmn_expanded, Left, post_sensory, RF PMN latest, m_19_all, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, m19_a1, glutamate, Zarin236PMNs, mw VNC PMNs A1, NB2-1 Lin 02 A1 L, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw test PMN, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, sw;pairs;L, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron ES 2nd_order, mw A1 interneuron Unknown 2nd_order, mw glutamatergic, A02f_a1l , All PMSIs, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4071032	
4101976	MN27 (SN MN VA2)_a1r (L1EM:4101976)	neuron|ventral group vA neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	SN MN A1 right, labm1, labm12, labm18, SN MNs a1 akira, Whole motor neurons at A1 segment akira, Motor AAZ akira, EL circuit right side, MNs_a1, A1 motorneurons, A1 neurons, A1R, A1R Motor Neurons, RF PMN_MN for Brandon, functional A1R motors, VA, Aref_MN, z19_MNs, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, m19_a1, Lin X7 A1 R, SNp, ZarinMNs, Zarin_A1MNs_CellBodyright, Zarin_A1MNs_CNS exit right, mw VNC motorneurons A1, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw A1 MN, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, SNp A1 R, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, A1N mot, mw test matrices, rolling_VLVATN_muscles_CNS exit right, A26f post 20211012, mw backup locked, sw:brain_paired:R, published T3 A1 A2, sw;pairs;R, ND_motor Neurons a1, ND_VNC Motor Neurons a1, mw A1 motor plot, ND_published, ND_all published et al	catmaid_l1em:4101976	
4102728	MN22/23 (RF:LT2/LT3) LT1_a1r   (L1EM:4102728)	neuron|T neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	SN MN A1 right, labm1, labm12, labm18, labm19, labm26, to be reviewed by albert/casey, SN MNs a1 akira, Whole motor neurons at A1 segment akira, a1mzcells, Matthias_all_SN_MNs, 20170109, MNs_a1, A1 motorneurons, A1 neurons, A1R, A1R Motor Neurons, Burgos et al 2018, RF PMN_MN for Brandon, functional A1R motors, T, CCW A1R EL fasiculating cluster, F4, CMUG: F4, CMUG: B4, Aref_MN, z19_MNs, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, m19_a1, Lin X5 A1 R, SNp, ZarinMNs, Zarin_A1MNs_CellBodyright, Zarin_A1MNs_CNS exit right, CMUG: F4R, mw VNC motorneurons A1, CCW ELs, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw A1 MN, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, Ellie all NB3-3 A1, SNp A1 R, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, A1N mot, mw test matrices, rolling_lateral_muscles_CNS exit right, NB3-2 Lin 07 A1 R, A26f post 20211012, mw backup locked, sw:brain_paired:R, published T3 A1 A2, sw;pairs;R, ND_motor Neurons a1, ND_VNC Motor Neurons a1, mw A1 motor plot, LT motor neurons, ND_published, ND_all published et al	catmaid_l1em:4102728	
4102844	A09l_a1r (Down-and-back-1) (L1EM:4102844)	neuron|larval down and back neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	Down-and-back, leed, Class IV Preferred Interneurons Others, downandback, repetition_validation, Anita, focus-stephan-a1, noci_atlas_extras, A09l, preLT, prepreLT, l1_comparison_core, ambiguous fragment, a1ppk_consistent_network, A1 neurons, A1R, NB3-5, NB3-5 Candidates, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, Aref_PMN, Aref_pmn_expanded, Right, post_sensory, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, B light grey, Lin X9 A1 R, CL VM ipsi, Zarin236PMNs, mw VNC PMNs A1, NB3-5 Lin 9 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw backup locked, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, mw A1 out_hubs ad, sw;pairs;R, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Noci 2nd_order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron ES 2nd_order, Maxime2022, mw cholinergic, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4102844	
4104476	T01d1_t3l (L1EM:4104476)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	Interneurons, soma in T3, T01d_t3l-3, preLT, prepreLT, 20170109, T3 neurons, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, pmn_left, Aref_PMN_unknown_dev, Aref_pmn_expanded, Left, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Lin X12 T3 L, Zarin236PMNs, NB1-2 Lin 01 T3 L, FOR21, FOR21_inter, Zarin PMNs not used for NIH R01, mw backup locked, published T3 A1 A2, YYCWMLEH, ND_all published et al	catmaid_l1em:4104476	
4113533	A01c1_a1l (L1EM:4113533)	neuron|dorsal lateral bristle of antennal segment 1|larval antennal-pharyngeal nerve motor neuron|obsolete larval A01c1 neuron	embryonic/larval nervous system	soma in A1, Interneurons, A01_a1l, preLT, prepreLT, 20170109, A1 neurons, NB1-2, A1L, RF PMNs for Brandon, RF PMN_MN for Brandon, A1L Interneurons, A1_pMNs, Aref_PMN, pmn_left, Dorsal, Aref_pmn_expanded, Left, RF PMN latest, m_19_all, A01c2, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, ant ven comm A1, Lin X12 A1 L, Zarin236PMNs, mw VNC PMNs A1, m19_a1, NB1-2 Lin 01 A1 L, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw test PMN, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, mw A1 out_hubs ad, sw;idev3, sw;pairs;L, sw;mdevNeg, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, mw cholinergic, sw;mdeviants, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4113533	
4113612	A27k_a2r (L1EM:4113612)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	GDL up 4R-A2, A27k_a2r, GDL circuits akira-4 only reviewed, prepreLO1, preLT, prepreLT, 20170109, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, Aref_PMN_unknown_dev, Aref_pmn_expanded, Right, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, DALd downstream, down right DALd LAL, Zarin236PMNs, Hb, mw VNC PMNs A1, FOR21, FOR21_inter, Zarin PMNs 29 pairs for NIH R01, mw backup locked, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, mw cholinergic, ND_all published et al	catmaid_l1em:4113612	
