object	relation	subject_external_id	subject_external_db	pub
adult ventral nerve cord	overlaps	2215622	catmaid_l1em	
left side of organism	overlaps	2216131	catmaid_l1em	
peripheral nervous system	overlaps	2216131	catmaid_l1em	
adult ventral nerve cord	overlaps	2216131	catmaid_l1em	
left side of organism	overlaps	2216187	catmaid_l1em	
peripheral nervous system	overlaps	2216187	catmaid_l1em	
adult ventral nerve cord	overlaps	2216187	catmaid_l1em	
left side of organism	overlaps	2216445	catmaid_l1em	
peripheral nervous system	overlaps	2216445	catmaid_l1em	
adult ventral nerve cord	overlaps	2216445	catmaid_l1em	
right side of organism	overlaps	2512602	catmaid_l1em	
right side of organism	overlaps	2532841	catmaid_l1em	
peripheral nervous system	overlaps	2532841	catmaid_l1em	
adult ventral nerve cord	overlaps	2532841	catmaid_l1em	
right side of organism	overlaps	2544902	catmaid_l1em	
peripheral nervous system	overlaps	2544902	catmaid_l1em	
adult ventral nerve cord	overlaps	2544902	catmaid_l1em	
right side of organism	overlaps	2552701	catmaid_l1em	
peripheral nervous system	overlaps	2552701	catmaid_l1em	
adult ventral nerve cord	overlaps	2552701	catmaid_l1em	
right side of organism	overlaps	2775707	catmaid_l1em	
right side of organism	overlaps	2775943	catmaid_l1em	
left side of organism	overlaps	7480731	catmaid_l1em	
peripheral nervous system	overlaps	7480731	catmaid_l1em	
adult ventral nerve cord	overlaps	7480731	catmaid_l1em	
left side of organism	overlaps	7483922	catmaid_l1em	
peripheral nervous system	overlaps	7483922	catmaid_l1em	
adult ventral nerve cord	overlaps	7483922	catmaid_l1em	
right side of organism	overlaps	7485368	catmaid_l1em	
peripheral nervous system	overlaps	7485368	catmaid_l1em	
adult ventral nerve cord	overlaps	7485368	catmaid_l1em	
right side of organism	overlaps	7555204	catmaid_l1em	
peripheral nervous system	overlaps	7555204	catmaid_l1em	
adult ventral nerve cord	overlaps	7555204	catmaid_l1em	
right side of organism	overlaps	7555968	catmaid_l1em	
right side of organism	overlaps	7566199	catmaid_l1em	
peripheral nervous system	overlaps	7566199	catmaid_l1em	
adult ventral nerve cord	overlaps	7566199	catmaid_l1em	
right side of organism	overlaps	7568455	catmaid_l1em	
peripheral nervous system	overlaps	7568455	catmaid_l1em	
adult ventral nerve cord	overlaps	7568455	catmaid_l1em	
left side of organism	overlaps	7694589	catmaid_l1em	
right side of organism	overlaps	7694589	catmaid_l1em	
right side of organism	overlaps	7778722	catmaid_l1em	
peripheral nervous system	overlaps	7778722	catmaid_l1em	
adult ventral nerve cord	overlaps	7778722	catmaid_l1em	
right side of organism	overlaps	7874184	catmaid_l1em	
right side of organism	overlaps	7897051	catmaid_l1em	
left side of organism	overlaps	7940800	catmaid_l1em	
left side of organism	overlaps	7952981	catmaid_l1em	
left side of organism	overlaps	8111135	catmaid_l1em	
left side of organism	overlaps	8118929	catmaid_l1em	
right side of organism	overlaps	8124177	catmaid_l1em	
right side of organism	overlaps	8247641	catmaid_l1em	
left side of organism	overlaps	8270683	catmaid_l1em	
right side of organism	overlaps	8270683	catmaid_l1em	
right side of organism	overlaps	8271034	catmaid_l1em	
left side of organism	overlaps	8340950	catmaid_l1em	
left side of organism	overlaps	8353473	catmaid_l1em	
left side of organism	overlaps	8358800	catmaid_l1em	
left side of organism	overlaps	8361378	catmaid_l1em	
left side of organism	overlaps	8362221	catmaid_l1em	
right side of organism	overlaps	8447845	catmaid_l1em	
peripheral nervous system	overlaps	8447845	catmaid_l1em	
adult ventral nerve cord	overlaps	8447845	catmaid_l1em	
left side of organism	overlaps	8448457	catmaid_l1em	
left side of organism	overlaps	8448464	catmaid_l1em	
left side of organism	overlaps	8448477	catmaid_l1em	
left side of organism	overlaps	8448568	catmaid_l1em	
left side of organism	overlaps	8448796	catmaid_l1em	
left side of organism	overlaps	8448809	catmaid_l1em	
left side of organism	overlaps	8449457	catmaid_l1em	
left side of organism	overlaps	8449478	catmaid_l1em	
right side of organism	overlaps	8480418	catmaid_l1em	
left side of organism	overlaps	8700125	catmaid_l1em	
right side of organism	overlaps	8700125	catmaid_l1em	
right side of organism	overlaps	8717219	catmaid_l1em	
right side of organism	overlaps	9539868	catmaid_l1em	
left side of organism	overlaps	9567051	catmaid_l1em	
right side of organism	overlaps	9567051	catmaid_l1em	
left side of organism	overlaps	9927082	catmaid_l1em	
right side of organism	overlaps	9927082	catmaid_l1em	
left side of organism	overlaps	9940382	catmaid_l1em	
right side of organism	overlaps	9940382	catmaid_l1em	
left side of organism	overlaps	10241716	catmaid_l1em	
peripheral nervous system	overlaps	10241716	catmaid_l1em	
adult ventral nerve cord	overlaps	10241716	catmaid_l1em	
left side of organism	overlaps	16087799	catmaid_l1em	
right side of organism	overlaps	16267292	catmaid_l1em	
peripheral nervous system	overlaps	16267292	catmaid_l1em	
adult ventral nerve cord	overlaps	16267292	catmaid_l1em	
left side of organism	overlaps	17414715	catmaid_l1em	
