filename	label	is_a	part_of	comment	dbxrefs	synonyms
10223754	DN_mx (Descending neuron_mx)_r (L1EM:10223754)	neuron	embryonic/larval nervous system	prepreLT, putative speed regulator, Descending_to check, Hugin-like, Descending neurons_PVM027, CN-19 to MNs akira, DNs akira-2 SEZ, PVM figure all neruons_avi, PN to A27h_avi, U6A1, U6A6, S4A2,p, S3A1, PVM027 sensorimotor circuit_avi, SePN02, SEZ DN3, eh-like_zhao, T1 16 Brown, AUTO ascending neurons at 1112 gap, post-post-proprioceptor >5, VNC R, ND_all published et al	catmaid_l1em:10223754	
10499711	A27l_a1r (L1EM:10499711)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	GDL down 6, prepreLO1, prepreLT, ASB right, Check_jm_akira, Check_jm_akira2, A1 neurons, A1R, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, Zarin 2018 unique, Aref_PMN_unknown_dev, Aref_pmn_expanded, Right, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, Zarin236PMNs, mw VNC PMNs A1, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, nr Tel-like 10 downstream 3-hop, mw backup locked, sw:brain_paired:R, published T3 A1 A2, mw A1 ds_dVNC, mw A1 ds_dVNC motor, mw A1 ds_dVNC mixed, sw;idev3, sw;pairs;R, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 interneuron ES 3rd_order, mw A1 interneuron Unknown 3rd_order, mw GABAergic, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:10499711	
10589761	A18b_a2l (L1EM:10589761)	neuron	embryonic/larval nervous system	ASB left, NB2-4, a8 unknown 18657696, mw cholinergic, ND_all published et al	catmaid_l1em:10589761	
10728328	MDNb_left; pair 2 left (L1EM:10728328)	neuron|C1 fascicle	embryonic/larval nervous system	nadia, DPMm1 r, DPMm1 r diff cells, DPMm1 r diff cells Delta neuron, WB_DPMm1 L, brain downstream of A08s2_a2r, clb:todo, clb:joined, clb:soma, *DPMm1_l akira, clb:important, clb:todo_A08, DNs akira-2, LAL bilateral output, avi_Matt_selection, avi_Matt_selection_New, mw brain neurons, mw brain neurons + SU, mw brain inventory, mw previously complete, mw left, mw axon split complete, mw brain neurons split, lilac, CITd, AUTO descending neurons to VNC, AUTO ascending neurons, #2T, mw colored-matrix-2019-09-12, Avi 122, LAL contra desc, mw brain neurons + sensories, mw dVNC, mw brain crosses commissure, mw CX, mw brain matrix, mw brain published, mw brain contralateral, LAL contra desc*, mw dSEZ 2nd_order, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw dVNC with phenotypes, mw dVNC important, mw contralateral axon, mw check dendrite, mw bilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, MDNs, mw contra-bilat to plot, Laura Circuit, stable, mw ad hubs_in, nr Tel-like 10 downstream 2-hop, nr Tel-like 10 downstream-dVNCs 2-hop, mw ad all_hubs, sw:brain_paired:L, sw;brainpair;L, YYCWMLEH, mw noci 3rd_order, mw mechano-Ch 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, mw dVNC to A1, mw dVNC to A1 motor, sw;pairs;L, mw candidate turn, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dVNC-efference-3hop 2022-03-15, mw dVNC-efference-4hop 2022-03-15, mw dVNC-efference-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-1hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw cascade hubs_in, mw dVNC-feedback-casc-8hop 2022-03-15, mw dVNC-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dVNC-feedback-casc-5hop 2022-03-15, mw dVNC-efference-casc-5hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, mw cholinergic, ND_mw dVNC to A1 motor, mw FBN-cluster 82_level-7_clusterID-133_walksort-0.880, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 7_level-3_clusterID-8_signal-flow_-1.017, 15_level-4_clusterID-17_signal-flow_-1.114, 29_level-5_clusterID-36_signal-flow_-0.977, 53_level-6_clusterID-73_signal-flow_-1.092, 85_level-7_clusterID-130_signal-flow_-0.996, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd DN-VNCs, ct DN-VNCs	catmaid_l1em:10728328	
10728333	MDNa_left; pair 1 left (L1EM:10728333)	neuron|C1 fascicle	embryonic/larval nervous system	nadia, DPMm1 r, DPMm1 r diff cells, D but very unsure, DPMm1 r diff cells Delta neuron, WB_DPMm1 L, brain downstream of A08s2_a2r, clb:todo, clb:joined, clb:soma, *DPMm1_l akira, clb:important, clb:todo_A08, DNs akira-2, LAL bilateral output, avi_Matt_selection, S4A2,p, avi_Matt_selection_New, mw brain neurons, mw brain neurons + SU, mw brain inventory, mw previously complete, mw left, mw axon split complete, mw brain neurons split, CITd, DALd downstream, AUTO descending neurons to VNC, #1T, mw colored-matrix-2019-09-12, Avi 122, LAL contra desc, mw brain neurons + sensories, mw dVNC, mw brain crosses commissure, mw CX, mw brain matrix, mw brain published, mw brain contralateral, LAL contra desc*, mw dSEZ 2nd_order, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw dSEZ feedback 3hop 16-Sept 2020, mw pre-dSEZ feedback 3hop 16-Sept 2020, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw dVNC with phenotypes, mw dVNC important, mw contralateral axon, mw check dendrite, mw bilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, MDNs, Laura Circuit, stable, mw ad hubs_in, mw pre-dVNC, mw 4966994 downstream partners, nr Tel-like 10 downstream 2-hop, nr Tel-like 10 downstream-dVNCs 2-hop, mw ad all_hubs, mw brain open-ends 3, sw:brain_paired:L, sw;brainpair;L, mw noci 3rd_order, mw mechano-Ch 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, mw dVNC to A1, mw dVNC to A1 mixed, sw;pairs;L, mw candidate turn, mw dVNC-feedback-1hop 2022-03-15, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-efference-2hop 2022-03-15, mw dVNC-efference-3hop 2022-03-15, mw dVNC-efference-4hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-1hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw cascade hubs_in, mw dVNC-feedback-casc-8hop 2022-03-15, mw dVNC-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dVNC-feedback-casc-5hop 2022-03-15, mw dVNC-efference-casc-5hop 2022-03-15, mw dSEZ-feedback-casc-5hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, mw cholinergic, mw FBN-cluster 82_level-7_clusterID-133_walksort-0.880, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 7_level-3_clusterID-8_signal-flow_-1.017, 15_level-4_clusterID-17_signal-flow_-1.114, 29_level-5_clusterID-36_signal-flow_-0.977, 53_level-6_clusterID-73_signal-flow_-1.092, 85_level-7_clusterID-130_signal-flow_-0.996, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd DN-VNCs, ct pre-DN-VNCs, ct DN-VNCs	catmaid_l1em:10728333	
11541264	ThDN right (L1EM:11541264)	neuron	embryonic/larval nervous system	brain downstream of A08s2_a2r, clb:todo, clb:soma, clb:joined, clb:important, clb:todo_A08, DALd downstream, down right DALd LAL, AUTO ascending neurons at 1112 gap, YYCWMLEH, cx descending l1, ND_all published et al	catmaid_l1em:11541264	
12247555	ThDN left (A12?)_t1r (L1EM:12247555)	neuron	embryonic/larval nervous system	prepreLT, Avi_Matt_Doe neurons, fragments, T1 17 Dark Tur, DALd downstream, down right DALd LAL, down left DALd LAL, Lin X2 T1, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, NB2-2 Lin 10 T1 R, Merged: neuron 16698196, Claire&Khadija, Claire&Tara&Khadija&Max, ND_all published et al	catmaid_l1em:12247555	
13557064	MDNb_right; pair 1 right (L1EM:13557064)	neuron|C1 fascicle	embryonic/larval nervous system	WB_DPMm1 R, CX columns akira, DPMm1 ant inter, *DPMm1_r akira, brain downstream of A08s2_a2r, clb:todo, clb:joined, clb:soma, clb:important, clb:todo_A08, LAL bilateral output, avi_Matt_selection, avi_Matt_selection_New, mw brain neurons, mw brain neurons + SU, mw brain inventory, mw previously complete, mw right, mw axon split complete, mw brain neurons split, #1, IPA bilat desc CITd, AUTO descending neurons to VNC, mw colored-matrix-2019-09-12, Avi 122, LAL contra desc, mw brain neurons + sensories, mw dVNC, mw brain crosses commissure, mw CX, mw brain matrix, mw brain published, mw brain contralateral, LAL contra desc*, mw dSEZ 2nd_order, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw dVNC with phenotypes, mw dVNC important, mw contralateral axon, mw check dendrite, mw bilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, MDNs, Laura Circuit, stable, mw ad hubs_in, mw pre-dVNC, mw 4966994 downstream partners, nr Tel-like 10 downstream 2-hop, nr Tel-like 10 downstream-dVNCs 2-hop, mw ad all_hubs, sw:brain_paired:R, sw;brainpair;R, mw noci 3rd_order, mw mechano-Ch 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, mw dVNC to A1, mw dVNC to A1 mixed, sw;pairs;R, mw candidate turn, mw dVNC-feedback-1hop 2022-03-15, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-efference-2hop 2022-03-15, mw dVNC-efference-3hop 2022-03-15, mw dVNC-efference-4hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-1hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw cascade hubs_in, mw dVNC-feedback-casc-8hop 2022-03-15, mw dVNC-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dVNC-feedback-casc-5hop 2022-03-15, mw dVNC-efference-casc-5hop 2022-03-15, mw dSEZ-feedback-casc-5hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, mw cholinergic, mw FBN-cluster 82_level-7_clusterID-133_walksort-0.880, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 7_level-3_clusterID-8_signal-flow_-1.017, 15_level-4_clusterID-17_signal-flow_-1.114, 29_level-5_clusterID-36_signal-flow_-0.977, 53_level-6_clusterID-73_signal-flow_-1.092, 85_level-7_clusterID-130_signal-flow_-0.996, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd DN-VNCs, ct pre-DN-VNCs, ct DN-VNCs	catmaid_l1em:13557064	
15695112	A27h_a6l (L1EM:15695112)	neuron	embryonic/larval nervous system	GDL down 1, For segmentation akira, A27H to PVM, ASB left, Segmental info_PVM, julius neuron 4, Julius neurons 5, CN-19 to MNs akira, A27h_avi, PVM figure all neruons_avi, PN to A27h_avi, U6A1, U6A6, S4A2,p, PVM027 sensorimotor circuit_avi, acetylcholine, mw cholinergic, ND_all published et al	catmaid_l1em:15695112	
15696654	A27h_a6r (L1EM:15696654)	neuron	embryonic/larval nervous system	GDL down 1, For segmentation akira, A27H to PVM, ASB right, Segmental info_PVM, julius neuron 4, Julius neurons 5, CN-19 to MNs akira, A27h_avi, PVM figure all neruons_avi, PN to A27h_avi, U6A1, U6A6, S4A2,p, PVM027 sensorimotor circuit_avi, acetylcholine, mw cholinergic, ND_all published et al	catmaid_l1em:15696654	
