filename	label	is_a	part_of	comment	dbxrefs	synonyms
292913	vdaB_a5l (L1EM:292913)	neuron	embryonic/larval nervous system	A5, vdaB, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:292913	
327601	small neuron without soma does not look sensory (L1EM:327601)	neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	check nerve and find segment, Sensory neurons, Class III, md class III, prepreLT, nusreen to review, mdClassIII_to_RGPNinputs, sensory to RGPNinputs, all_sensories, sens_to_RGPNinter_T3, SNp, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, RG_connectome_T2, SH_somato, FOR21, FOR21_sensory, Sens_FOR, T3N aff, CCWA09Input, CCWA09input, AM_published, ND_published, ND_all published et al	catmaid_l1em:327601	
360668	t1r sensory putative md III/IV_T1r (L1EM:360668)	neuron|larval segmental nerve branch SNa of A1-7|obsolete dopaminergic T1 neuron	embryonic/larval nervous system	Staging Julie, Julie Tran, Downstream Big Blacky / Left, md class III, T1N aff, pr, all_sensories, T1 B Light Grey, sens_not_to_RGPNinter_T3, SNa, RGpaper_somatosensory, external somatosensory, FOR21, FOR21_sensory, t1r sensories, laura traced T1 sensories, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:360668	
367864	v'pda a2r class III md (L1EM:367864)	neuron	embryonic/larval nervous system	md class III, nusreen to review, A1 neurons, Dpilp7_upstream_somato, mdClassIII_to_RGPNinputs, sensory to RGPNinputs, all_sensories, dark blue, sens_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, RG_connectome_T2, mw A1 neurons, mw A1 wider set, SH_somato, FOR21, FOR21_sensory, Sens_FOR, CCWA09Input, CCWA09input, AM_published, ND_published, ND_all published et al	catmaid_l1em:367864	
374619	a4r class III md or could be es (L1EM:374619)	neuron|obsolete larval segmental nerve of A1-7|segmental nerve pioneer neuron	embryonic/larval nervous system	SN, Left, Sensory neurons, Class III, A4, md class III, nusreen to review, somatosensory a4r search, class III a4r, c3da, all_sensories, sens_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, SH_somato, FOR21, FOR21_sensory, Sens_FOR, SNp, A4N aff, AM_published, ND_published, ND_all published et al	catmaid_l1em:374619	
722935	ddaA a1l class III md (L1EM:722935)	neuron	embryonic/larval nervous system	Sensory neurons, Class III, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, md class III, prepreLO1, prepreLT, Class III a1l, A1 neurons, A1L Sensory, Burgos et al 2018, class III Alain, A1 Sensory, all_sensories, sens_not_to_RGPNinter_T3, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, a1classIII, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, mw A1 classII_III, sw;idev5, sw;pairs;L, ND_Class III Sens_a1, sw;cdeviants, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:722935	
738095	ddaC_a5l (L1EM:738095)	neuron	embryonic/larval nervous system	A5, ddaC, Left, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:738095	
770615	ddaC_a3l (L1EM:770615)	neuron	embryonic/larval nervous system	A3, ddaC, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:770615	
837522	ddaF a4r class III md (L1EM:837522)	neuron	embryonic/larval nervous system	md class III, somatosensory a4r search, class III a4r, c3da, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, atit_a4_CIII_circuit, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:837522	
867393	MB2IN-208 (L1EM:867393)	neuron	embryonic/larval nervous system	3 - Labial lb, motorneurons, left, Hugin Inputs, Hugin-like, SOG into brain ipsilateral, Andi AL, WB_BAmas R, Pre-MBONs-4, *BAmas12_dor_r akira, downstream of AN-B2, downstream of AN-B1, DSB2A, downstream of B1 and B2, ASB Downstream of Ipsi Bridges Right, downstream of SCANA, downstream of SCAN2A, MB2IN-208, Pre-MBINs akira final, RIGHT, Rest of MB2INs akira, Other MB2INs akira, MB_FB_CN_all_akira, MB2INs_akira, MB_FB_all_akira, Atlas_MB_FB_CN_right_akira, Other_MB2INs_for_fraction_akira, upstream PL, PNs to RG inputs, hemilateral_pair_867393_9787933, mw brain neurons, mw brain neurons + SU, huginPC like, mw brain inventory, RGPN_inputs_T3, EH_inputs_T3, paired with #9787933, RGPN_inputs_all_paired-unpaired-sensory_T3, mw previously complete, RGPN_inputs_T3_paired, RGPN_inputs_T3_paired_sens, mw right, TR IPA, mw axon split complete, RGPNs_upstream_T3, VM_MS inputs T3, VM_MS only in T3, VM MS in T3, mw brain neurons split, RGPN_inputs_paired_unpaired_T3, #1, RGPN_inputs_T3_sens, mw current paired, EH relays, mw colored-matrix-2019-09-12, Purkinje-like Frank Hirth, BAmas1/2 R, mw brain neurons + sensories, TR IPA*, mw brain matrix, Pankratz pre, mw all PNs, mw AN_MN 2nd_order, mw ORN_AN_MN 2nd_order, mw AN PN, mw AN only PN, mw brain ipsilateral, RG_connectome_T2, mw dSEZ feedback 3hop 7-Sept 2020, EH_inputs_T3_sens, RPN_inputs_T3_sens_paired, mw brain matrix + A1, SH_inter_sens_all, SH_inter_sens_analyzed, SMP comp, mw pre-dVNC 1%, mw pre-RGN 1%, mw ipsilateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw pre-dSEZ 1%, path1_FOR, allinter_FOR, TRdm comp, mw test matrices, stable, sw:brain_paired:R, sw;brainpair;R, AM_published, mw enteric 2nd_order, mw gustatory-external 2nd_order PN-old, mw gustatory-pharyngeal 2nd_order PN-old, mw enteric 2nd_order PN-old, mw dSEZ-feedback-1hop 2022-03-15, mw dSEZ-feedback-2hop 2022-03-15, sw;pairs;R, mw dVNC-feedback-2hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-1hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, Damian_AO, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 9_level-4_clusterID-30_signal-flow_-0.269, 19_level-5_clusterID-62_signal-flow_-0.266, 31_level-6_clusterID-113_signal-flow_-0.048, 54_level-7_clusterID-182_signal-flow_-0.290, RGPNs_upstream_AM, mw cascade-5-hop labeled-line 2022-11-03, mw cascade-8-hop labeled-line 2022-11-03, clb brainpaircensus mw right, ND_published, ND_all published et al, ctd PNs, ct PNs, ct pre-DN-SEZs, ct pre-DN-VNCs	catmaid_l1em:867393	
881861	desC_a5r (L1EM:881861)	neuron	embryonic/larval nervous system	md class III, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:881861	
883721	ddaC_a4r (L1EM:883721)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	A4, locked, Left, ddaC, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, A4N aff, SNa, mw backup locked, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:883721	
891237	v'td_vnc_a7r (L1EM:891237)	neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	td VNC tract sensory right, td neuron candidates, nusreen to review, td VNC tract interneuron, v'td, v'td_vnc, TDsensory, Dpilp7_upstream_somato, TDneurons_to_RGPNinputs, sensory to RGPNinputs, TD_unknown, all_sensories, sens_to_RGPNinter_T3, RGpaper_somatosensory, mw v'td, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_vtd, mw brain matrix, Imambocus et al, RG_connectome_T2, mw brain matrix + A1, TD_somato, SH_TDsomato, FOR21, FOR21_sensory, mw ipsilateral axon, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, SNp, A7N aff, mw test matrices, stable, sw:brain_paired:R, AM_published, sw;pairs;R, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 2_level-4_clusterID-20_signal-flow_1.048, 6_level-5_clusterID-42_signal-flow_0.993, 2_level-6_clusterID-84_signal-flow_1.367, 20_level-7_clusterID-143_signal-flow_0.679, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:891237	
945309	AN-R-Sens-B1-AVa-44 (L1EM:945309)	neuron	embryonic/larval nervous system	3 - Labial lb, left, AN SC right, AN_right_sensory_B1, AN-right-B1-43, AN SC right B1, WB_AN R, AN4 akira, Brain&SEZ sensory right akira, AN-R-Sens-B1-B, AN Sens right, AN-B1, AN-B123, B1b right, AN-Sensory, SCAV, SCAVa, AN sensories, SCcomplete, Pharyngeal sensory, monosynaptic to Se0ph, monosynaptic to all outputs, monosynaptic top sensories, Anton_Cluster1, monosynaptic to ANmotor, Sens to Se0 R4, SCAVa right, monosynaptic to Se0ph right, monosynaptic to IPC-like and Se0, Miroschnikow et al inputs and outputs, mono2 sens to inter, mono2 PMN, Miro inputs right, upstream PMNs, AN-B1 right, AN all, enteric sensory, all_sensories, sens_not_to_RGPNinter_T3, cholinergic, all sensory neurons, PhSens, PhSens right, mw AN sensories, mw properly rooted sensories, mw brain neurons + sensories, mw right, mw axon split complete, mw sens subclass_AN, mw brain matrix, monosynaptic to PMNs, mw brain matrix + A1, FOR21, FOR21_sensory, mw ipsilateral axon, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw AN enteric, stable, AM_published, mw corrected pairs, Weber_Sensory, sw;pairs;R, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 0_level-2_clusterID-4_signal-flow_0.888, 0_level-3_clusterID-9_signal-flow_1.058, 1_level-4_clusterID-19_signal-flow_1.067, 3_level-5_clusterID-39_signal-flow_1.121, 11_level-6_clusterID-80_signal-flow_0.998, 13_level-7_clusterID-80_signal-flow_0.998, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:945309	
954272	v'ada_a5r (L1EM:954272)	neuron|abdominal anterior ventral multidendritic neuron vdaa	embryonic/larval nervous system	A5, v'ada, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:954272	
970844	ddaC?_a5l (L1EM:970844)	neuron|larval abdominal segment 5|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	A5, Left, a5, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, A5N aff, SNa, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:970844	
986460	ppk_ddaC_a1 (L1EM:986460)	neuron	embryonic/larval nervous system	A1, ddaC, locked, a1ppks, large-sensory-list-casey, repetition_validation, ppk1.9-GAL4, ppk-1kb-hs43-lexA-GAD, Albert cover, Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, md class iv, prepreLO1, prepreLT, l1_comparison_core, a1ppk_consistent_network, LEFT, a1classIVmd, Javier Class IV, Javier to analyze, Sensory_to_VL_MBINs akira, ppk_ddaC_a1, MB_FB_CN_all_akira, MB_FB_all_akira, A1 neurons, A1L Sensory, Burgos et al 2018, Tihana's paper 2018 Matrix, class III Alain, A1 Sensory, all_sensories, md class IV, sens_not_to_RGPNinter_T3, m19_a1, SNs, ant ven comm A1, all sensory neurons, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, mw VNC sensories A1, external somatosensory, Imambocus et al, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 noci, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, FOR21, FOR21_sensory, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, AM_published, sw;idev2, sw;pairs;L, Maxime2022, ND_Class IV Sens_a1, More, ND_Class IV Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:986460	
1011675	AN-L-Sens-B2-ACp-02 (L1EM:1011675)	neuron	embryonic/larval nervous system	Other, 3 - Labial lb, AN SC left, AN SC left B2-I, AN_left_sensory_B2, Sensory, AN left gustatory candidate 80, motorneurons, Pre-Mickey-23, WB_AN L, AN2 akira, Brain&SEZ sensory left akira, AN-L-Sens-B2-A, AN Sens left, AN-B2, AN-B123, B2a left, AN-Sensory, SCAC, SCACp, AN sensories, SCcomplete, Pharyngeal sensory, AN sens upstream Munin 2, Anton_Cluster6, Sens to DAN pathway, SCACp left, hemilateral_pair_1011675_15541944, Miroschnikow et al inputs and outputs, SensToMunin2, mono2 sens to inter, mono2 sens just to inter, mono2 sens just to intermin2syn, Munin_sens_uptream, Miro inputs left, AN-B2 left, SCACp_to_RGPNinputs, sensory to RGPNinputs, AN all, AN pharyngeal chemosensory, all_sensories, sens_to_RGPNinter_T3, cholinergic, all sensory neurons, AUTO neuron fragments at 1103 gap, AUTO ascending neurons, AUTO multiple presynapses to brain, all pharyngeal sensory, 67c_candidates, PhSens, mw AN sensories, mw properly rooted sensories, mw brain neurons + sensories, mw left, mw axon split complete, mw sens subclass_AN, mw brain matrix, RG_connectome_T2, mw brain matrix + A1, SH_pharyngeal, FOR21, FOR21_sensory, mw ipsilateral axon, Sens_FOR, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw AN pharyngeal, stable, AM_published, am_Sens to Mickey Mouse, am_Sens to DL1-hubs, am_Sens to PAM_hubs, Weber_Sensory, am_Sens to DL-1 and PAM, Weber_hub sensory, sw;idev0, sw;pairs;L, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 4_level-3_clusterID-7_signal-flow_-0.188, 8_level-4_clusterID-16_signal-flow_-0.079, 18_level-5_clusterID-33_signal-flow_-0.185, 32_level-6_clusterID-68_signal-flow_-0.212, 52_level-7_clusterID-121_signal-flow_-0.145, Sens_no_ens, ND_published, ND_all published et al, ctd sensories, ct sensories	catmaid_l1em:1011675	
1074154	desC_a4r ?? (L1EM:1074154)	neuron|obsolete larval intersegmental nerve of A1-7	embryonic/larval nervous system	Left, ISN, A4, md class III, somatosensory a4r search, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:1074154	
1130528	mdIII_t? sensory (L1EM:1130528)	neuron|larval segmental nerve branch SNa of A1-7|obsolete dopaminergic T1 neuron	embryonic/larval nervous system	Search, Sensory neurons, Putative class IV, md class III, DMNBp, mdClassIII_to_RGPNinputs, sensory to RGPNinputs, T1N aff, pr, all_sensories, sens_to_RGPNinter_T3, SNa, RGpaper_somatosensory, xinyu T1 sensory neuron r, xinyu T1 sensory trying, external somatosensory, RG_connectome_T2, SH_somato, FOR21, FOR21_sensory, t1r sensories, Segmental nerve T1 right, laura traced T1 sensories, Sens_FOR, T1 sensory neurons, AM_published, ND_published, ND_all published et al	catmaid_l1em:1130528	
1237125	ddaF a2r class III? lots of uncertain continuities. CHECK (L1EM:1237125)	neuron	embryonic/larval nervous system	md class III, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, AM_published, ND_published, ND_all published et al	catmaid_l1em:1237125	
1278501	vdaB_a3r (L1EM:1278501)	neuron	embryonic/larval nervous system	A3, Left, vdaB, large-sensory-list-casey, md class iv, all_sensories, md class IV, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, Imambocus et al, FOR21, FOR21_sensory, Sens_FOR, Thuc, AM_published, ND_Class IV Sens_a1, More, ND_published, ND_all published et al	catmaid_l1em:1278501	
1300727	ddaA a5r class III md (L1EM:1300727)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	md class III, somatosensory a5r search, lines up well with ddaF/A in a4r and not with ladb a4r, a5r class III, c3da, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, A5N aff, SNa, AM_published, ND_published, ND_all published et al	catmaid_l1em:1300727	
1331893	class III or es? (L1EM:1331893)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	Staging Julie, Julie Tran, Downstream Big Blacky / Left, md class III, somatosensory a7/8 search, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, A7N aff, SNa, AM_published, ND_published, ND_all published et al	catmaid_l1em:1331893	
1347570	putative class III (L1EM:1347570)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	Staging Julie, Julie Tran, For Julie - TODO, md class III, all_sensories, sens_not_to_RGPNinter_T3, RGpaper_somatosensory, mw VNC sensories, mw VNC sensories 2, external somatosensory, FOR21, FOR21_sensory, Sens_FOR, A9N aff, SNa, AM_published, ND_published, ND_all published et al	catmaid_l1em:1347570	
