filename	label	is_a	part_of	comment	dbxrefs	synonyms
3827179	C2da_a3r (L1EM:3827179)	neuron|larval segmental nerve branch SNa of A1-7	embryonic/larval nervous system	large-sensory-list-casey, nusreen to review, Imambocus et al, A3N aff, SNa, Thuc, Merged: Fragments - Small, published T3 A1 A2, Merged: putative motorneuron, ND_all published et al	catmaid_l1em:3827179	nan
3918936	neuron 3918937 (L1EM:3918936)	neuron	embryonic/larval nervous system	AUTO ascending neurons at 1112 gap, Imambocus et al, ND_all published et al	catmaid_l1em:3918936	nan
3944626	DPMpm1 bushy descending left (L1EM:3944626)	neuron	embryonic/larval nervous system	nadia, DPMpm1 r diff cells, *DPMpm1_l akira, Columnar neurons akira, Columnar neurons akira-2, downstream of AN-B2, DSB2A, MB2IN19U, mw brain neurons, mw brain neurons + SU, mw brain inventory, mw previously complete, mw left, mw axon split complete, mw brain neurons split, IP alt VNC, DPMpm1 L, AUTO ascending neurons, #1T, mw colored-matrix-2019-09-12, mw brain neurons + sensories, IPA VMC desc*, mw dSEZ, mw brain matrix, MB2IN-19up3, MB2IN-19up3pair, mw brain ipsilateral, Imambocus et al, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 16-Sept 2020, mw brain matrix + A1, mw ipsilateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw 1961182 ds contralateral partners, stable, mw ad hubs_in, mw ad all_hubs, sw:brain_paired:L, sw;brainpair;L, mw mechano-II/III 2nd_order, mw dSEZ-feedback-2hop 2022-03-15, FB descending, dSEZdownstreamCX, sw;pairs;L, mw dVNC-feedback-2hop 2022-03-15, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dVNC-efference-4hop 2022-03-15, mw dVNC-efference-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-2hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw cascade hubs_in, mw dVNC-feedback-casc-8hop 2022-03-15, mw dVNC-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dVNC-efference-casc-5hop 2022-03-15, mw dSEZ-feedback-casc-5hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, mw FBN-cluster 65_level-7_clusterID-152_walksort-0.723, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 11_level-4_clusterID-29_signal-flow_-0.377, 23_level-5_clusterID-60_signal-flow_-0.485, 47_level-6_clusterID-110_signal-flow_-0.700, 73_level-7_clusterID-110_signal-flow_-0.700, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd DN-SEZs, ct pre-DN-SEZs, ct DN-SEZs	catmaid_l1em:3944626	nan
3945394	MB2IN-207 (L1EM:3945394)	neuron|larval mushroom body output neuron q1|larval mushroom body second order input neuron 207	embryonic/larval nervous system	MBE2as, WB_DAMv12 L, Pre-MBONs-8, paired with #3729504, *DAMv12_lat_l akira, downstream of AN-B1, downstream of SCANA, MB2IN-207, Pre-MBINs akira final, LEFT, Rest of MB2INs akira, Other MB2INs akira, MB_FB_CN_all_akira, MB2INs_akira, MB_FB_all_akira, Other_MB2INs_for_fraction_akira, upstream PI, interneurons IPCs, mw brain neurons, mw brain neurons + SU, DAMv1/2 L, mw brain inventory, mw draft complete, mw left, mw axon split complete, DAMv1/2 v L, IPA com desc, mw brain neurons split, #4T, mw current paired, mw colored-matrix-2019-09-12, mw brain neurons + sensories, mw brain crosses commissure, SMPa VMC TR com*, mw brain matrix, Pankratz pre, mw brain unpublished <80% reviewed 2020-04-24, mw AN_MN 2nd_order, mw ORN_AN_MN 2nd_order, mw all PNs, mw AN PN, mw AN only PN, mw brain contralateral, Imambocus et al, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw ds-pre-dSEZ, mw ds-pre-RGN, mw pre-dSEZ feedback 3hop 16-Sept 2020, mw brain matrix + A1, mw bilateral axon, SMP comp L, mw check cool bi, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw pre-dSEZ 1%, mw test matrices, stable, mw brain reviewed <80%, sw:brain_paired:L, sw;brainpair;L, mw enteric 2nd_order, mw mechano-II/III 2nd_order, mw enteric 2nd_order PN-old, mw mechano-II/III 2nd_order PN-old, mw respiratory 2nd_order PN-old, mw dSEZ-feedback-2hop 2022-03-15, sw;idev5, sw;pairs;L, upFBMBONs, mw dVNC-feedback-1hop 2022-03-15, mw dVNC-feedback-2hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dVNC-efference-3hop 2022-03-15, mw dVNC-efference-4hop 2022-03-15, mw dVNC-efference-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-2hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw dVNC-feedback-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 9_level-4_clusterID-30_signal-flow_-0.269, 19_level-5_clusterID-62_signal-flow_-0.266, 31_level-6_clusterID-113_signal-flow_-0.048, 54_level-7_clusterID-182_signal-flow_-0.290, RGPNs_upstream_AM, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd PNs, ct PNs, ct PNs-somato, ct pre-DN-SEZs	catmaid_l1em:3945394	Output of Munin left 3
3985549	LK-like_a3l (L1EM:3985549)	neuron	embryonic/larval nervous system	td VNC tract interneuron, sam_working, sam_GP, Imambocus et al, ND_all published et al	catmaid_l1em:3985549	nan
4061277	LK-like_a4r (L1EM:4061277)	neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	td VNC tract interneuron, td VNC tract sensory right, sam_working, sam_GP, Imambocus et al, SNp, A4N mot, ND_all published et al	catmaid_l1em:4061277	nan
4062361	LK-like_a2r branchy (L1EM:4062361)	neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	sam_working, sam_GP, green, VLB R at 2400, Imambocus et al, A2N mot, SNp, published T3 A1 A2, ND_all published et al	catmaid_l1em:4062361	nan
5071140	t1l ventral (L1EM:5071140)	neuron|mediolateral antennal lobe tract projection neuron	embryonic/larval nervous system	mACT, downstream of AN-B2, DSB2A, nusreen to review, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, VNC L, mw SEZ ascending neurons with open-ends/outputs in brain, Imambocus et al, YYCWMLEH, Maxime2022, Maxime2022 Unpublished, ND_all published et al	catmaid_l1em:5071140	nan
5532547	neuron 5532548 (L1EM:5532547)	neuron	embryonic/larval nervous system	Imambocus et al, ND_all published et al	catmaid_l1em:5532547	nan
5613777	neuron 5613778 (L1EM:5613777)	neuron	embryonic/larval nervous system	downstream of AN-B2, DSB2A, AUTO ascending neurons at 1112 gap, Imambocus et al, ND_all published et al	catmaid_l1em:5613777	nan
6011278	DPLm1 contralateral 1 left (L1EM:6011278)	neuron	embryonic/larval nervous system	MB calyx after gap, downstream of mPN iACT A2 left, ASB Downstream of Ipsi Bridges Right, ASB downstream of right mPNs, Bilateral DS Smash pair, upstream PL, mw brain neurons + SU, mw brain inventory, *DPLm1_l akira, mw draft complete, mw left, mw axon split complete, mw brain neurons split, IPL/M IPA com, #1T, mw colored-matrix-2019-09-12, ADCp, mw brain neurons + sensories, mw brain crosses commissure, mw brain matrix, mw brain unpublished <80% reviewed 2020-04-24, mw brain contralateral, SLP/SMP IPA com*, Imambocus et al, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 16-Sept 2020, mw brain matrix + A1, mw contralateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw 9503414 us partners, stable, mw 15566333 upstream partners, mw 15566333 downstream partners, mw brain reviewed <80%, DPLm1 L, sw:brain_paired:L, sw;brainpair;L, mw noci 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, sw;pairs;L, sw;mdev3, mw dVNC-feedback-1hop 2022-03-15, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dVNC-efference-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-2hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw dVNC-feedback-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, sw;mdeviants, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 9_level-4_clusterID-30_signal-flow_-0.269, 19_level-5_clusterID-62_signal-flow_-0.266, 35_level-6_clusterID-114_signal-flow_-0.390, 56_level-7_clusterID-184_signal-flow_-0.331, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, sw;deviants, sw;deviants strong, ND_published, ND_all published et al, ctd other, ct other	catmaid_l1em:6011278	nan
6568902	T1 neuron (L1EM:6568902)	neuron	embryonic/larval nervous system	Julie Tran, bundles, To Be Reviewed /  Named, downstream of AN-B2, DSB2A, interneurons Se0, interneurons Se0ens, Lin Q3 al LB, Lin Q2 LB R, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, Pankratz pre, mw SEZ ascending neurons with open-ends/outputs in brain, Imambocus et al, NB5-2 Lin 06 LB R, inter_to_Se0, ND_all published et al	catmaid_l1em:6568902	nan
6988490	A00c_a7l (L1EM:6988490)	neuron|adult ventral nerve cord	embryonic/larval nervous system	VNC, Unpaired, A7, A00c_a7l, Zgroup, ASC akira, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, Imambocus et al, ND_all published et al	catmaid_l1em:6988490	nan
7345403	t2L medial soma pn to the PI region (L1EM:7345403)	neuron	embryonic/larval nervous system	downstream of AN-B2, DSB2A, DMNBp, downstream of SCAN2A, DPMm2 bilat desc R MDT downstream, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, Imambocus et al, Maxime2022, Maxime2022 Unpublished, RGPNs_upstream_AM, ND_all published et al	catmaid_l1em:7345403	nan
7381987	lateral Projection Neuron_ a5r (L1EM:7381987)	neuron	embryonic/larval nervous system	VNC into SOG contralateral, ASB left, A1_pMNs, HugVNC_upstream_T3sum, AUTO ascending neurons at 1112 gap, Imambocus et al, FOR21, FOR21_inter, ND_all published et al	catmaid_l1em:7381987	nan
8546775	DPLam hook right (L1EM:8546775)	neuron	embryonic/larval nervous system	*DPLam_r akira, downstream of mPN iACT A2 right, ASB No Way Out PN-LH, ASB Right PN-LH Input, ASB No Way Out 42b 3, ASB Downstream of Ipsi Bridges Right, ASB mPN-Dorsal Lobe, ASB PN-Dorsal Lobe, ASB mPN-Dorsal Lobe Connections, li downstream of mPNs everything more than 5 synapses, li review for mPN right downstream less than 90% more than 5 synapses, li only right side downstream of mPNs everything more than 5 synapses, li temp upn downstream all non local, li temp everything downstream of right upn with 3 synapses combined, li temp unpaird downstream of right uPN batch 1, Li shared with Laura, unpaired downstream of RIGHT uPNs, mw paired 135, potential paired ds mPNs right >= 5 synapses individual, mw brain neurons, mw brain neurons + SU, DPLam R, mw brain inventory, mw previously complete, mw right, IPL/M IPA, mw axon split complete, mw brain neurons split, #4, mw colored-matrix-2019-09-12, mw brain neurons + sensories, IPL/M IPA*, mw brain matrix, mw brain ipsilateral, Imambocus et al, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw dSEZ feedback 3hop 16-Sept 2020, mw pre-dSEZ feedback 3hop 16-Sept 2020, mw brain matrix + A1, lv TOONs minus ORN PNs and KCs 3L_3R_10Sum, lv R TOONs minus ORN PNs and KCs, FRAGMENT NO WAY OUT, mw ipsilateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw pre-dSEZ 1%, mw test matrices, mw 9503414 us partners, stable, mw brain open-ends 3, sw:brain_paired:R, sw;brainpair;R, mw gustatory-external 3rd_order, mw gustatory-pharyngeal 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, sw;pairs;R, upFBPBs, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw dVNC-feedback-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 9_level-4_clusterID-30_signal-flow_-0.269, 19_level-5_clusterID-62_signal-flow_-0.266, 35_level-6_clusterID-114_signal-flow_-0.390, 56_level-7_clusterID-184_signal-flow_-0.331, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd pre-DN-SEZs, ct pre-DN-SEZs	catmaid_l1em:8546775	nan
10844198	LK-like_a2l (L1EM:10844198)	neuron	embryonic/larval nervous system	td VNC tract interneuron, td VNC tract sensory, sam_working, sam_GP, Imambocus et al, published T3 A1 A2, ND_all published et al	catmaid_l1em:10844198	nan
11278919	DPMpm1 2_right (L1EM:11278919)	neuron	embryonic/larval nervous system	CX akira, CX columns akira, *DPMpm1_r akira, ASB right, FB tiled horizontal axons, FB tiled horizontal axons_right, downstream of mPN iACT B1 right, ASB Downstream of Ipsi Bridges Right, mw brain neurons, mw brain neurons + SU, DPMpm1 R, mw brain inventory, DPMm1 horseshoe, mw draft complete, mw mixed lineage neurons, mw right, IP VMC com, mw axon split complete, mw brain neurons split, #2, mw colored-matrix-2019-09-12, mw brain neurons + sensories, mw brain crosses commissure, IPA VMC com*, mw brain matrix, mw brain unpublished <80% reviewed 2020-04-24, mw brain strahler >2 reviewed, mw brain contralateral, Imambocus et al, mw dSEZ feedback 3hop 7-Sept 2020, mw pre-RG feedback 3hop 7-Sept 2020, mw pre-dSEZ feedback 3hop 7-Sept 2020, mw brain matrix + A1, mw pre-dVNC 1%, mw bilateral axon, mw ipsilateral dendrite, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, stable, mw brain reviewed <80%, CX columnar system, ElizabethLauraCX, sw:brain_paired:R, FB.b, sw;brainpair;R, Potential FB.b, CX horizontal, mw mechano-II/III 3rd_order, mw dSEZ-feedback-2hop 2022-03-15, sw;pairs;R, mw dVNC-feedback-2hop 2022-03-15, mw dVNC-feedback-3hop 2022-03-15, mw dVNC-feedback-4hop 2022-03-15, mw dVNC-feedback-5hop 2022-03-15, mw dVNC-efference-3hop 2022-03-15, mw dVNC-efference-5hop 2022-03-15, mw dSEZ-feedback-3hop 2022-03-15, mw dSEZ-feedback-4hop 2022-03-15, mw dSEZ-feedback-5hop 2022-03-15, mw dSEZ-efference-2hop 2022-03-15, mw dSEZ-efference-3hop 2022-03-15, mw dSEZ-efference-4hop 2022-03-15, mw dSEZ-efference-5hop 2022-03-15, mw dVNC-feedback-casc-8hop 2022-03-15, mw dVNC-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-8hop 2022-03-15, mw dSEZ-efference-casc-8hop 2022-03-15, mw dSEZ-feedback-casc-5hop 2022-03-15, mw dSEZ-efference-casc-5hop 2022-03-15, DPMpm1 2, FB.b horseshoes, FB.b columnar, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 0_level-1_clusterID-2_signal-flow_0.063, 2_level-2_clusterID-6_signal-flow_-0.442, 5_level-3_clusterID-14_signal-flow_-0.319, 11_level-4_clusterID-29_signal-flow_-0.377, 23_level-5_clusterID-60_signal-flow_-0.485, 37_level-6_clusterID-109_signal-flow_-0.400, 66_level-7_clusterID-177_signal-flow_-0.517, mw cascade-5-hop integrative 2022-11-03, mw cascade-8-hop integrative 2022-11-03, ND_published, ND_all published et al, ctd pre-DN-VNCs, ct pre-DN-VNCs	catmaid_l1em:11278919	nan
11434579	Midline Projection Neuron_ a5l (L1EM:11434579)	neuron	embryonic/larval nervous system	td VNC tract interneuron right, A23, green, VLB R at 2400, Imambocus et al, FOR21, FOR21_inter, ND_all published et al	catmaid_l1em:11434579	nan
11890709	neuron 11890710 (L1EM:11890709)	neuron	embryonic/larval nervous system	Julie Tran, bundles, To Be Reviewed /  Named, nusreen to check gap crossing, A1_pMNs, AUTO ascending neurons at 1112 gap, Imambocus et al, FOR21, FOR21_inter, RGPNs_upstream_AM, ND_all published et al	catmaid_l1em:11890709	nan
12617501	fragment (L1EM:12617501)	neuron	embryonic/larval nervous system	Imambocus et al, ND_all published et al	catmaid_l1em:12617501	nan
13985838	Midline Projection Neuron - A05? (L1EM:13985838)	neuron	embryonic/larval nervous system	td VNC tract interneuron, A23, Midline projection fragment, SH_T1down, green, VLB R at 2400, AUTO ascending neurons at 1112 gap, Imambocus et al, atit_a4_CIII_circuit, ND_all published et al	catmaid_l1em:13985838	nan
