object	relation	subject_external_id	subject_external_db	pub
right side of organism	overlaps	3980315	catmaid_l1em	
peripheral nervous system	overlaps	3980315	catmaid_l1em	
adult ventral nerve cord	overlaps	3980315	catmaid_l1em	
right side of organism	overlaps	4073353	catmaid_l1em	
peripheral nervous system	overlaps	4073353	catmaid_l1em	
adult ventral nerve cord	overlaps	4073353	catmaid_l1em	
right side of organism	overlaps	4076389	catmaid_l1em	
peripheral nervous system	overlaps	4076389	catmaid_l1em	
adult ventral nerve cord	overlaps	4076389	catmaid_l1em	
right side of organism	overlaps	4116174	catmaid_l1em	
bilateral	has_characteristic	4116174	catmaid_l1em	
right side of organism	overlaps	4119387	catmaid_l1em	
right side of organism	overlaps	4247099	catmaid_l1em	
right side of organism	overlaps	4324898	catmaid_l1em	
right side of organism	overlaps	4327684	catmaid_l1em	
left side of organism	overlaps	4354933	catmaid_l1em	
right side of organism	overlaps	4391978	catmaid_l1em	
left side of organism	overlaps	4493199	catmaid_l1em	
right side of organism	overlaps	4651929	catmaid_l1em	
right side of organism	overlaps	4679139	catmaid_l1em	
right side of organism	overlaps	4700078	catmaid_l1em	
right side of organism	overlaps	4700182	catmaid_l1em	
left side of organism	overlaps	5030808	catmaid_l1em	
bilateral	has_characteristic	5030808	catmaid_l1em	
left side of organism	overlaps	5090549	catmaid_l1em	
peripheral nervous system	overlaps	5090549	catmaid_l1em	
adult ventral nerve cord	overlaps	5090549	catmaid_l1em	
right side of organism	overlaps	5247102	catmaid_l1em	
left side of organism	overlaps	5261424	catmaid_l1em	
left side of organism	overlaps	5291791	catmaid_l1em	
left side of organism	overlaps	6143930	catmaid_l1em	
right side of organism	overlaps	6143930	catmaid_l1em	
bilateral	has_characteristic	6143930	catmaid_l1em	
left side of organism	overlaps	6340439	catmaid_l1em	
peripheral nervous system	overlaps	6340439	catmaid_l1em	
adult ventral nerve cord	overlaps	6340439	catmaid_l1em	
left side of organism	overlaps	6451332	catmaid_l1em	
right side of organism	overlaps	6451332	catmaid_l1em	
bilateral	has_characteristic	6451332	catmaid_l1em	
right side of organism	overlaps	6557581	catmaid_l1em	
left side of organism	overlaps	6791927	catmaid_l1em	
peripheral nervous system	overlaps	6791927	catmaid_l1em	
adult ventral nerve cord	overlaps	6791927	catmaid_l1em	
left side of organism	overlaps	7092417	catmaid_l1em	
left side of organism	overlaps	7107433	catmaid_l1em	
left side of organism	overlaps	7198338	catmaid_l1em	
right side of organism	overlaps	7198338	catmaid_l1em	
left side of organism	overlaps	7394271	catmaid_l1em	
right side of organism	overlaps	7503199	catmaid_l1em	
left side of organism	overlaps	7515491	catmaid_l1em	
right side of organism	overlaps	7515491	catmaid_l1em	
left side of organism	overlaps	7527710	catmaid_l1em	
peripheral nervous system	overlaps	7527710	catmaid_l1em	
adult ventral nerve cord	overlaps	7527710	catmaid_l1em	
left side of organism	overlaps	7542938	catmaid_l1em	
peripheral nervous system	overlaps	7542938	catmaid_l1em	
adult ventral nerve cord	overlaps	7542938	catmaid_l1em	
right side of organism	overlaps	7600311	catmaid_l1em	
right side of organism	overlaps	7658146	catmaid_l1em	
peripheral nervous system	overlaps	7658146	catmaid_l1em	
adult ventral nerve cord	overlaps	7658146	catmaid_l1em	
right side of organism	overlaps	7719547	catmaid_l1em	
peripheral nervous system	overlaps	7719547	catmaid_l1em	
adult ventral nerve cord	overlaps	7719547	catmaid_l1em	
left side of organism	overlaps	7843730	catmaid_l1em	
left side of organism	overlaps	7845346	catmaid_l1em	
right side of organism	overlaps	7845346	catmaid_l1em	
left side of organism	overlaps	7851153	catmaid_l1em	
left side of organism	overlaps	7852250	catmaid_l1em	
right side of organism	overlaps	7852250	catmaid_l1em	
left side of organism	overlaps	7864823	catmaid_l1em	
right side of organism	overlaps	7864823	catmaid_l1em	
left side of organism	overlaps	7865652	catmaid_l1em	
right side of organism	overlaps	7865652	catmaid_l1em	
left side of organism	overlaps	7865696	catmaid_l1em	
right side of organism	overlaps	7865696	catmaid_l1em	
left side of organism	overlaps	7865767	catmaid_l1em	
left side of organism	overlaps	7873135	catmaid_l1em	
left side of organism	overlaps	7916593	catmaid_l1em	
left side of organism	overlaps	7934904	catmaid_l1em	
right side of organism	overlaps	7934904	catmaid_l1em	
bilateral	has_characteristic	7934904	catmaid_l1em	
left side of organism	overlaps	7935088	catmaid_l1em	
right side of organism	overlaps	7935088	catmaid_l1em	
bilateral	has_characteristic	7935088	catmaid_l1em	
left side of organism	overlaps	7939890	catmaid_l1em	
left side of organism	overlaps	7939979	catmaid_l1em	
left side of organism	overlaps	7941642	catmaid_l1em	
left side of organism	overlaps	7941652	catmaid_l1em	
left side of organism	overlaps	8021456	catmaid_l1em	
right side of organism	overlaps	8021456	catmaid_l1em	
left side of organism	overlaps	8102935	catmaid_l1em	
right side of organism	overlaps	8140109	catmaid_l1em	
left side of organism	overlaps	8198238	catmaid_l1em	
right side of organism	overlaps	8198238	catmaid_l1em	
right side of organism	overlaps	8198317	catmaid_l1em	
right side of organism	overlaps	8198416	catmaid_l1em	
right side of organism	overlaps	8198513	catmaid_l1em	
right side of organism	overlaps	8199671	catmaid_l1em	
right side of organism	overlaps	8231264	catmaid_l1em	
right side of organism	overlaps	8243455	catmaid_l1em	
right side of organism	overlaps	8244723	catmaid_l1em	
right side of organism	overlaps	8244823	catmaid_l1em	
right side of organism	overlaps	8245014	catmaid_l1em	
right side of organism	overlaps	8245146	catmaid_l1em	
right side of organism	overlaps	8245513	catmaid_l1em	
right side of organism	overlaps	8245692	catmaid_l1em	
right side of organism	overlaps	8245869	catmaid_l1em	
right side of organism	overlaps	8246081	catmaid_l1em	
right side of organism	overlaps	8246750	catmaid_l1em	
right side of organism	overlaps	8247451	catmaid_l1em	
right side of organism	overlaps	8248631	catmaid_l1em	
right side of organism	overlaps	8252067	catmaid_l1em	
right side of organism	overlaps	8253413	catmaid_l1em	
right side of organism	overlaps	8256186	catmaid_l1em	
left side of organism	overlaps	8273369	catmaid_l1em	
left side of organism	overlaps	8274021	catmaid_l1em	
left side of organism	overlaps	8276782	catmaid_l1em	
left side of organism	overlaps	8311264	catmaid_l1em	
left side of organism	overlaps	8399890	catmaid_l1em	
left side of organism	overlaps	8480221	catmaid_l1em	
left side of organism	overlaps	8509534	catmaid_l1em	
right side of organism	overlaps	8509534	catmaid_l1em	
left side of organism	overlaps	8704079	catmaid_l1em	
right side of organism	overlaps	8704079	catmaid_l1em	
left side of organism	overlaps	8877795	catmaid_l1em	
left side of organism	overlaps	8877971	catmaid_l1em	
left side of organism	overlaps	9119558	catmaid_l1em	
bilateral	has_characteristic	9119558	catmaid_l1em	
left side of organism	overlaps	9589146	catmaid_l1em	
right side of organism	overlaps	10158972	catmaid_l1em	
right side of organism	overlaps	10167078	catmaid_l1em	
left side of organism	overlaps	10555409	catmaid_l1em	
right side of organism	overlaps	10831005	catmaid_l1em	
bilateral	has_characteristic	10831005	catmaid_l1em	
left side of organism	overlaps	10865025	catmaid_l1em	
right side of organism	overlaps	10865025	catmaid_l1em	
bilateral	has_characteristic	10865025	catmaid_l1em	
right side of organism	overlaps	10990803	catmaid_l1em	
bilateral	has_characteristic	10990803	catmaid_l1em	
right side of organism	overlaps	11051276	catmaid_l1em	
left side of organism	overlaps	11105182	catmaid_l1em	
right side of organism	overlaps	11279244	catmaid_l1em	
left side of organism	overlaps	11543212	catmaid_l1em	
right side of organism	overlaps	11543212	catmaid_l1em	
bilateral	has_characteristic	11543212	catmaid_l1em	
left side of organism	overlaps	12225666	catmaid_l1em	
left side of organism	overlaps	13380660	catmaid_l1em	
bilateral	has_characteristic	13380660	catmaid_l1em	
right side of organism	overlaps	13589251	catmaid_l1em	
right side of organism	overlaps	13803032	catmaid_l1em	
left side of organism	overlaps	13849557	catmaid_l1em	
right side of organism	overlaps	13849557	catmaid_l1em	
bilateral	has_characteristic	13849557	catmaid_l1em	
right side of organism	overlaps	14154154	catmaid_l1em	
left side of organism	overlaps	14437742	catmaid_l1em	
right side of organism	overlaps	14517691	catmaid_l1em	
bilateral	has_characteristic	14517691	catmaid_l1em	
right side of organism	overlaps	14604028	catmaid_l1em	
left side of organism	overlaps	16259595	catmaid_l1em	
right side of organism	overlaps	16259595	catmaid_l1em	
right side of organism	overlaps	16515871	catmaid_l1em	
right side of organism	overlaps	16621864	catmaid_l1em	
bilateral	has_characteristic	16621864	catmaid_l1em	
right side of organism	overlaps	16735586	catmaid_l1em	
left side of organism	overlaps	16795524	catmaid_l1em	
right side of organism	overlaps	16795524	catmaid_l1em	
bilateral	has_characteristic	16795524	catmaid_l1em	
left side of organism	overlaps	16795838	catmaid_l1em	
right side of organism	overlaps	16795838	catmaid_l1em	
bilateral	has_characteristic	16795838	catmaid_l1em	
left side of organism	overlaps	17068730	catmaid_l1em	
right side of organism	overlaps	17068730	catmaid_l1em	
bilateral	has_characteristic	17068730	catmaid_l1em	
left side of organism	overlaps	17545695	catmaid_l1em	
left side of organism	overlaps	17844900	catmaid_l1em	
right side of organism	overlaps	17844900	catmaid_l1em	
